StudentID,Age,Gender,AttendancePercentage,StudyHoursPerWeek,AssignmentCompletionRate,PreviousExamScore,ParticipationScore,ExtracurricularActivities,InternetAccessAtHome,ParentEducationLevel,FinalExamScore
1527,16,Female,75,20,76,83,5,No,No,Postgraduate,65.38545421857009
1528,16,Male,97,20,68,67,6,Yes,Yes,High School,63.268316914060684
1529,16,Female,72,24,99,41,6,Yes,No,High School,62.994701219481385
1530,16,Male,82,33,51,76,1,Yes,No,Graduate,59.919661558067745
1531,19,Female,81,32,56,96,9,Yes,Yes,Graduate,76.54914268961787
1532,18,Male,75,12,87,96,5,Yes,Yes,High School,71.06762377607436
1533,15,Female,87,28,59,73,1,No,Yes,Postgraduate,50.87308486470098
1534,17,Male,94,7,65,62,8,Yes,No,Graduate,71.86618526174804
1535,19,Male,67,29,87,97,7,No,Yes,High School,77.48735264045935
1536,15,Male,81,23,58,91,7,Yes,No,Graduate,64.94604540733613
1537,19,Male,80,37,97,84,5,Yes,Yes,Graduate,75.2412097080306
1538,19,Male,85,6,86,68,1,No,Yes,Graduate,59.04145470562829
1539,17,Male,99,19,51,74,9,Yes,No,Postgraduate,70.5533002203632
1540,18,Female,80,26,60,50,9,Yes,Yes,High School,72.1653049590524
1541,16,Female,84,14,81,87,8,No,Yes,Postgraduate,64.02374151519375
1542,18,Female,100,22,100,72,5,Yes,Yes,Postgraduate,67.51901279647046
1543,17,Male,60,26,97,90,3,No,Yes,Graduate,55.105320804186405
1544,17,Male,65,31,100,50,8,No,Yes,High School,67.34938027135112
1545,17,Female,82,17,93,48,1,No,No,Graduate,58.72007469153206
1546,15,Male,82,37,73,53,3,Yes,Yes,Postgraduate,62.057995170727516
1547,18,Male,82,9,46,48,7,Yes,No,Postgraduate,52.55437851607749
1548,18,Male,91,30,84,78,4,No,Yes,High School,73.0827014687599
1549,19,Male,89,17,74,87,7,Yes,Yes,Postgraduate,71.21775242700971
1550,19,Male,72,31,54,42,5,No,No,Postgraduate,56.70362841491321
1551,19,Female,77,18,40,68,6,Yes,Yes,High School,62.38647128692806
1552,17,Female,82,28,65,58,7,No,Yes,Graduate,59.44405983773228
1553,18,Female,74,7,74,75,10,Yes,No,High School,67.01181269481494
1554,17,Female,92,34,64,71,7,No,No,Postgraduate,70.22167307363739
1555,15,Female,80,39,81,46,7,Yes,Yes,High School,73.12716639764815
1556,19,Male,98,18,98,94,7,No,No,Graduate,77.63278971997272
1557,17,Male,82,16,98,67,7,Yes,No,Postgraduate,76.038314057983
1558,17,Male,86,32,54,83,3,No,No,Graduate,56.61970164800866
1559,15,Male,77,33,61,57,3,Yes,No,Graduate,63.01772800548904
1560,16,Female,83,21,98,99,7,Yes,Yes,High School,84.05941704688522
1561,18,Female,99,25,45,44,2,No,Yes,Graduate,51.9717123085505
1562,16,Female,66,27,91,62,2,Yes,No,High School,63.183368559235916
1563,19,Male,79,24,54,94,3,Yes,Yes,High School,60.845297314017095
1564,17,Female,86,15,63,61,4,Yes,No,Graduate,53.73593525008783
1565,15,Male,65,38,60,65,6,Yes,Yes,High School,69.63231227873405
1566,15,Female,86,14,46,81,8,No,Yes,High School,63.04409422733269
1567,18,Female,68,14,96,51,10,Yes,No,Graduate,70.13501198656868
1568,16,Male,90,10,100,79,10,Yes,No,Postgraduate,84.79420709535853
1569,18,Male,80,40,68,58,7,No,Yes,High School,70.63166009529465
1570,17,Female,85,28,71,86,4,Yes,Yes,High School,71.54635835436376
1571,18,Female,99,16,71,40,2,No,Yes,Graduate,58.55088040031638
1572,15,Male,72,27,92,42,2,Yes,No,High School,60.58726569717096
1573,15,Female,82,31,98,66,4,No,Yes,Graduate,70.38860867506466
1574,19,Female,79,10,44,57,6,Yes,No,Postgraduate,53.60178961052543
1575,19,Male,96,5,43,89,3,No,No,Postgraduate,53.50529721648403
1576,17,Female,87,10,61,69,6,No,No,Graduate,63.79063431186848
1577,16,Male,76,26,57,41,5,No,Yes,Postgraduate,58.49169188478941
1578,18,Female,87,28,74,44,5,Yes,No,Graduate,55.14638900168255
1579,17,Male,100,29,56,68,2,No,Yes,High School,60.85471638929155
1580,19,Female,61,19,89,72,8,Yes,No,Postgraduate,68.97686553399494
1581,18,Male,84,30,89,81,5,No,Yes,High School,80.11182898685634
1582,19,Female,100,12,95,59,2,No,Yes,High School,58.357154212268355
1583,18,Male,65,28,63,69,7,No,No,Graduate,66.16726244417218
1584,16,Female,70,10,41,81,9,Yes,No,Postgraduate,59.66106545759594
1585,17,Female,97,39,52,44,9,Yes,Yes,Postgraduate,63.581837117847414
1586,18,Female,65,5,93,89,1,No,Yes,High School,55.0099586744265
1587,15,Female,70,40,54,60,7,No,No,High School,58.52228732094529
1588,15,Female,73,16,44,97,9,No,No,Graduate,70.49553220989961
1589,18,Female,61,15,42,54,6,No,Yes,Postgraduate,48.01114361878018
1590,18,Female,99,16,76,59,1,No,Yes,Graduate,62.971187338658545
1591,18,Female,62,11,76,47,2,No,No,Graduate,42.04075577825931
1592,15,Female,94,15,76,88,4,No,Yes,Graduate,73.18498551461575
1593,15,Male,92,40,42,70,4,No,No,Postgraduate,65.06896702509505
1594,18,Male,83,35,74,51,2,Yes,No,Graduate,50.76101777705404
1595,19,Female,78,37,91,60,8,No,No,Postgraduate,79.63116617698444
1596,19,Male,77,17,62,69,2,Yes,No,Graduate,56.9995246483286
1597,16,Female,83,22,99,66,3,No,Yes,High School,69.77715364617548
1598,17,Female,94,28,67,83,4,Yes,No,Graduate,75.0306787432282
1599,19,Male,60,13,99,65,9,Yes,No,Graduate,71.9918758317674
1600,15,Female,95,35,69,72,10,No,Yes,Postgraduate,76.91948791720921
1601,19,Female,84,14,57,65,1,Yes,Yes,High School,56.57580066701701
1602,16,Male,93,6,97,65,8,Yes,No,High School,63.04978438735991
1603,16,Male,84,19,91,75,5,No,No,Postgraduate,71.21883121152021
1604,17,Female,75,7,75,79,7,No,No,Postgraduate,74.06242503847812
1605,19,Male,93,35,72,40,8,No,No,High School,63.17311267258119
1606,15,Male,88,10,65,98,5,Yes,No,Postgraduate,73.57726760538682
1607,15,Female,78,7,87,54,8,No,No,High School,72.6649192604851
1608,18,Male,82,15,79,89,10,Yes,Yes,Graduate,79.99603434824537
1609,15,Male,78,19,56,40,8,No,Yes,Graduate,61.62703362570995
1610,17,Female,84,32,79,50,9,No,No,High School,61.35263773474091
1611,17,Male,75,14,46,94,2,Yes,Yes,High School,52.57537959280578
1612,15,Male,68,11,96,41,3,Yes,Yes,Graduate,60.29867633095036
1613,15,Female,60,19,47,40,1,Yes,No,Graduate,44.50175076178484
1614,18,Female,78,22,92,70,4,No,Yes,High School,68.28010531760624
1615,15,Female,92,22,95,83,5,No,Yes,Postgraduate,73.32694198882662
1616,18,Male,93,28,70,55,1,No,No,Postgraduate,59.523105237685364
1617,18,Female,75,6,98,93,8,Yes,No,High School,83.49073379163069
1618,15,Female,99,24,97,61,2,Yes,No,Postgraduate,66.69048814112286
1619,16,Male,77,38,51,81,1,Yes,Yes,Graduate,62.296255444143824
1620,16,Female,93,30,87,57,2,Yes,No,Graduate,67.26489980234847
1621,18,Female,84,11,70,86,5,No,Yes,Postgraduate,62.87074538658173
1622,15,Female,65,34,83,56,9,Yes,No,High School,64.20657678247883
1623,16,Female,80,9,58,69,9,Yes,No,Graduate,71.78506630612996
1624,15,Male,65,15,49,49,2,No,No,Graduate,47.150649727589226
1625,15,Female,91,5,78,74,2,No,No,Graduate,57.448286904500634
1626,15,Female,100,38,51,97,3,Yes,Yes,Postgraduate,69.99360358060233
1627,19,Male,98,5,59,60,7,Yes,Yes,High School,57.87206089664222
1628,15,Female,90,23,76,55,3,Yes,No,Postgraduate,65.88250829590521
1629,19,Male,69,6,87,45,1,Yes,Yes,High School,47.341165864648154
1630,18,Male,89,25,80,42,6,Yes,No,High School,61.557771664252186
1631,16,Male,77,24,46,80,3,Yes,No,Postgraduate,61.95459318265218
1632,16,Female,83,27,91,82,1,No,Yes,Graduate,57.952866903076426
1633,16,Male,68,25,93,60,4,No,Yes,High School,61.415485796356165
1634,16,Male,90,28,97,52,1,No,No,Postgraduate,61.9454940145031
1635,16,Male,74,8,53,57,1,No,No,Graduate,45.02195741305478
1636,16,Female,63,16,50,97,2,Yes,No,High School,53.452311007110254
1637,16,Female,99,26,46,93,10,Yes,Yes,High School,73.84970471689745
1638,18,Female,68,24,68,99,8,Yes,No,Graduate,73.5622524463262
1639,15,Female,68,22,49,63,2,Yes,No,High School,44.89956770570229
1640,17,Female,85,5,68,66,2,No,No,Postgraduate,56.155924611259294
1641,19,Female,63,34,48,93,10,Yes,No,High School,67.63547530814601
1642,17,Female,76,37,75,43,10,Yes,No,High School,64.71797240087294
1643,17,Male,75,28,87,61,8,Yes,No,Graduate,69.98495578058396
1644,15,Male,74,18,49,63,6,Yes,Yes,Postgraduate,54.16204627677902
1645,15,Male,94,40,58,79,4,No,No,Graduate,75.18522331264634
1646,15,Male,64,9,95,84,3,Yes,No,Postgraduate,61.59966986861179
1647,16,Female,64,15,70,49,1,No,Yes,Graduate,51.983241804208895
1648,18,Male,79,28,56,41,3,Yes,Yes,High School,47.49036077972859
1649,16,Male,74,35,48,79,9,Yes,No,Postgraduate,64.42949313249196
1650,18,Male,77,17,84,45,5,Yes,Yes,Postgraduate,49.8847224255974
1651,18,Male,61,20,72,87,6,No,No,High School,61.93921212603982
1652,17,Female,88,28,73,57,5,Yes,Yes,Graduate,62.786970485053715
1653,17,Female,72,17,84,56,1,Yes,Yes,Postgraduate,54.08514010422937
1654,18,Female,63,28,63,77,10,Yes,No,High School,71.68675372319034
1655,18,Male,69,30,48,84,1,No,Yes,High School,58.47397694734751
1656,16,Female,90,6,46,62,4,No,No,Postgraduate,60.07820633837403
1657,16,Male,100,20,55,85,3,Yes,Yes,Postgraduate,61.31349316481901
1658,17,Female,67,5,58,69,8,No,No,Postgraduate,58.754121022137824
1659,15,Female,62,15,78,97,7,Yes,Yes,High School,63.849162242756265
1660,18,Female,68,39,45,60,7,Yes,No,Graduate,61.37117209650764
1661,16,Female,89,33,89,49,8,No,No,Graduate,79.92127568538947
1662,17,Female,70,21,90,95,10,Yes,No,Postgraduate,72.46785897449396
1663,16,Male,94,32,50,82,7,Yes,No,High School,74.33773857310612
1664,18,Female,96,33,100,52,10,No,Yes,High School,83.84320354560322
1665,18,Male,72,7,51,51,2,No,No,Postgraduate,40.886360144813594
1666,19,Male,95,14,100,48,4,No,Yes,High School,66.7316409745161
1667,15,Male,72,18,97,43,6,No,Yes,High School,58.95033414259568
1668,19,Male,71,16,81,78,3,Yes,No,High School,60.544170535984975
1669,17,Male,96,34,52,63,3,Yes,No,Postgraduate,59.484740520606266
1670,16,Female,69,36,51,100,6,Yes,Yes,Postgraduate,67.52562311023718
1671,17,Female,68,36,60,93,1,Yes,Yes,Postgraduate,66.72764888178729
1672,18,Female,66,36,49,73,1,Yes,Yes,Graduate,52.85429430377083
1673,19,Female,61,30,59,78,5,Yes,No,Graduate,57.04165411446279
1674,19,Male,82,5,89,100,1,Yes,No,Postgraduate,66.14498780581242
1675,19,Female,98,6,75,80,10,Yes,Yes,High School,65.08933293662764
1676,17,Female,99,21,67,44,8,No,Yes,High School,61.26551955910929
1677,18,Male,98,34,63,54,2,Yes,Yes,Postgraduate,66.64295568124676
1678,16,Male,80,11,44,89,6,Yes,No,High School,61.52327342756131
1679,16,Female,82,31,76,43,10,Yes,Yes,High School,65.25982993684126
1680,17,Female,88,13,100,90,10,Yes,Yes,Graduate,82.96484903977912
1681,19,Male,73,26,99,91,5,Yes,Yes,High School,77.18309966450285
1682,15,Female,85,38,51,97,10,No,Yes,High School,84.94370715049627
1683,17,Female,64,5,97,78,4,No,No,Postgraduate,59.64486940692297
1684,17,Female,90,13,74,97,1,No,Yes,Graduate,63.509903721456496
1685,18,Female,84,24,100,47,3,Yes,No,Graduate,60.93413879513565
1686,16,Male,90,23,79,88,4,Yes,No,High School,76.04580413734814
1687,17,Male,79,40,93,84,2,Yes,Yes,Postgraduate,70.6352084233948
1688,17,Male,76,8,41,63,2,Yes,No,Graduate,58.37939870695596
1689,19,Female,61,13,89,92,2,No,Yes,Graduate,60.8449591690265
1690,19,Female,84,26,80,67,1,No,Yes,High School,69.26742803708872
1691,15,Female,72,22,84,94,10,Yes,Yes,Graduate,73.23484749045741
1692,18,Female,98,16,78,82,2,Yes,Yes,Postgraduate,59.85076466971373
1693,15,Female,87,13,81,66,6,No,Yes,Postgraduate,65.54285553409922
1694,19,Male,65,10,48,40,3,No,No,Graduate,48.046934652580816
1695,16,Female,62,23,61,73,10,No,No,Postgraduate,63.165103053386325
1696,19,Female,94,11,86,56,5,No,Yes,Postgraduate,61.31731536435873
1697,18,Male,77,20,44,76,1,No,No,High School,57.675073480574774
1698,19,Female,70,9,51,77,8,No,Yes,Graduate,64.27549868452368
1699,18,Male,79,20,40,65,4,No,No,Graduate,50.0379242415006
1700,18,Male,64,5,83,96,9,Yes,No,High School,66.84556849986105
1701,18,Male,78,23,61,63,4,Yes,Yes,High School,62.19646055670941
1702,18,Male,81,21,77,78,2,No,No,High School,54.1906470843351
1703,18,Male,78,30,90,99,3,Yes,No,High School,78.14761758025085
1704,16,Female,75,26,58,60,5,No,No,Postgraduate,61.509143956558674
1705,15,Male,83,12,55,69,10,Yes,Yes,Postgraduate,54.9954394589608
1706,17,Male,100,37,70,86,6,No,No,High School,76.97784137406302
1707,15,Female,63,6,90,90,7,Yes,No,Graduate,58.05565919929953
1708,18,Female,74,34,42,87,4,No,No,Graduate,55.42455416818123
1709,16,Male,84,24,62,96,7,Yes,No,Graduate,70.18514494546686
1710,19,Female,94,22,81,52,10,Yes,No,High School,65.76105717869173
1711,16,Female,73,14,98,76,3,No,No,Postgraduate,75.24080452722113
1712,18,Male,78,28,57,42,7,No,No,Postgraduate,61.82029026807089
1713,16,Male,97,8,65,71,4,No,No,Postgraduate,69.43719521581531
1714,16,Female,95,8,52,74,8,Yes,No,Postgraduate,65.54856745825909
1715,18,Male,66,17,97,58,9,Yes,Yes,Graduate,67.45233703402002
1716,16,Male,89,29,57,53,7,Yes,No,Graduate,71.10363521199258
1717,17,Female,78,17,42,87,8,Yes,No,Postgraduate,67.21866197014009
1718,17,Male,84,22,97,61,8,No,No,High School,75.11120900723888
1719,16,Male,75,28,99,56,2,No,No,Postgraduate,56.59410207428201
1720,19,Male,99,6,62,98,9,Yes,No,Postgraduate,71.77094097912237
1721,18,Male,67,37,42,43,6,No,Yes,High School,53.60519991293453
1722,17,Male,77,23,94,84,4,No,Yes,Postgraduate,71.51484668604787
1723,19,Female,87,13,64,79,5,No,Yes,Graduate,59.41454437867328
1724,16,Female,75,32,66,58,10,No,Yes,High School,69.64228483113926
1725,19,Male,78,39,97,76,5,Yes,No,High School,67.09165198878392
1726,15,Female,76,14,83,41,7,No,No,Postgraduate,59.21915099861849
1727,17,Male,72,5,66,54,9,No,No,Graduate,52.01256352246415
1728,16,Male,66,25,91,41,7,No,Yes,Graduate,67.08995294091976
1729,18,Male,86,13,78,50,9,Yes,Yes,Graduate,64.1438894068261
1730,16,Male,69,19,64,84,4,No,Yes,Postgraduate,57.38215745240986
1731,18,Male,93,39,63,62,10,Yes,Yes,Postgraduate,68.42130858473975
1732,16,Female,95,9,47,49,10,Yes,No,Graduate,55.990073200259204
1733,19,Female,84,26,48,42,4,No,No,Postgraduate,54.482051193436874
1734,19,Male,65,27,85,44,6,No,Yes,Graduate,63.66900944817766
1735,19,Female,83,11,76,42,8,Yes,No,Postgraduate,65.16866392149205
1736,15,Male,77,27,69,77,9,Yes,Yes,High School,78.18295781261124
1737,18,Female,82,29,92,52,1,Yes,Yes,High School,67.9409022903463
1738,19,Male,65,31,58,81,1,Yes,Yes,Postgraduate,60.589634326681185
1739,15,Female,88,10,92,58,8,No,Yes,Postgraduate,66.38553570618335
1740,18,Male,84,38,55,79,7,Yes,No,Graduate,70.69740523710306
1741,16,Male,76,13,63,89,9,No,No,High School,58.66517307761652
1742,15,Female,83,37,83,74,3,No,Yes,Graduate,70.93790068890905
1743,17,Female,70,10,60,63,10,Yes,Yes,Postgraduate,62.99632755196649
1744,15,Male,85,35,75,63,5,No,No,Graduate,74.47614022951724
1745,15,Female,93,38,79,56,3,Yes,No,Graduate,61.43320369187193
1746,18,Male,87,33,78,79,5,Yes,Yes,Postgraduate,73.77757817007547
1747,16,Female,62,18,86,49,10,Yes,Yes,High School,58.53327968126956
1748,17,Female,70,40,45,41,1,No,Yes,Graduate,45.69983287870145
1749,19,Male,97,40,44,83,4,No,Yes,Postgraduate,59.62367057005065
1750,19,Female,73,19,53,62,6,Yes,Yes,Graduate,63.930231733157214
1751,15,Female,85,12,92,45,2,No,No,Postgraduate,61.5632469432388
1752,18,Male,80,30,84,41,7,No,No,Postgraduate,61.18657805781504
1753,18,Female,98,40,81,60,8,No,Yes,Postgraduate,77.00917660285769
1754,19,Male,89,25,89,94,1,No,Yes,High School,70.24242764170464
1755,17,Male,67,32,100,95,4,No,Yes,High School,69.83803107639343
1756,16,Male,79,8,43,74,4,Yes,Yes,Postgraduate,55.06596830682399
1757,17,Male,91,20,47,88,5,No,No,High School,63.436142216569024
1758,16,Male,81,26,63,68,4,No,No,Graduate,65.95169335108882
1759,19,Female,66,16,50,46,9,Yes,Yes,High School,53.64595837746895
1760,16,Male,68,20,56,68,7,No,No,High School,71.65267738572929
1761,18,Male,60,33,89,92,2,No,Yes,Graduate,65.01076109227839
1762,15,Female,88,22,60,76,1,No,Yes,Graduate,59.46385372542534
1763,15,Female,67,14,96,62,9,Yes,No,Graduate,70.39079260855841
1764,19,Female,63,22,65,72,1,No,Yes,Postgraduate,56.83525502117761
1765,18,Male,94,5,82,47,6,No,No,Graduate,62.03987230909367
1766,17,Male,62,25,87,51,2,Yes,Yes,Graduate,56.181897493473315
1767,18,Male,99,5,83,85,4,Yes,Yes,Graduate,70.51401982085063
1768,15,Female,66,19,84,87,6,No,Yes,Postgraduate,63.95708677126921
1769,15,Male,86,8,66,49,5,Yes,Yes,High School,50.80924850109932
1770,18,Female,60,24,55,54,6,Yes,No,Postgraduate,56.7962381107603
1771,18,Male,86,14,94,92,3,Yes,Yes,High School,78.18615512505122
1772,15,Female,75,27,65,63,5,No,No,Graduate,52.24523393353847
1773,17,Male,97,38,92,65,2,No,No,Postgraduate,62.32718810766051
1774,19,Male,66,37,72,86,7,Yes,Yes,Postgraduate,63.07889339871629
1775,19,Male,82,38,70,81,3,Yes,No,High School,70.72572275305714
1776,18,Female,100,14,87,92,1,Yes,Yes,Postgraduate,73.9930147831225
1777,19,Female,70,24,86,99,8,Yes,No,Postgraduate,71.36830340372615
1778,15,Male,92,5,45,78,8,No,No,High School,75.52893176338699
1779,15,Male,95,17,83,97,3,Yes,Yes,Postgraduate,70.57516735595776
1780,18,Male,96,5,47,42,7,No,Yes,Postgraduate,62.57822360049609
1781,18,Female,100,9,46,41,9,Yes,No,Graduate,63.79270379161096
1782,18,Male,76,20,73,45,8,No,Yes,Graduate,56.05949593168903
1783,17,Male,94,19,83,60,3,No,Yes,Graduate,61.309836526574315
1784,19,Male,64,32,92,48,2,Yes,No,Graduate,51.4379142369031
1785,18,Male,91,35,53,49,10,No,No,Graduate,60.87840351196705
1786,16,Female,62,27,55,75,7,No,Yes,Postgraduate,59.883893616917035
1787,16,Female,94,21,82,98,7,No,No,Postgraduate,73.10699924018529
1788,15,Male,73,38,91,42,9,Yes,Yes,Graduate,67.17526319502053
1789,19,Male,90,17,48,80,5,No,Yes,High School,72.6647834537633
1790,18,Female,90,18,49,63,4,No,No,Graduate,61.13344078976946
1791,16,Female,76,15,56,61,8,Yes,Yes,Postgraduate,57.664350557007964
1792,19,Male,83,32,51,88,4,Yes,No,High School,62.15638339736792
1793,15,Female,82,36,45,53,4,No,Yes,Graduate,53.944398469145455
1794,17,Female,77,39,58,81,2,No,Yes,High School,72.25566296880385
1795,19,Male,73,35,82,84,1,Yes,Yes,Graduate,58.70822774463498
1796,19,Female,74,21,80,83,4,Yes,No,Postgraduate,65.4411548857038
1797,17,Female,74,13,92,66,7,No,No,Graduate,68.82681461865914
1798,19,Male,65,14,68,72,9,No,Yes,High School,70.22744360812392
1799,15,Male,86,12,45,99,9,Yes,No,Postgraduate,69.48664600743601
1800,15,Female,74,25,98,61,10,Yes,No,Graduate,68.53662152955256
1801,17,Male,95,17,64,68,1,No,Yes,Graduate,59.89750361233565
1802,18,Female,67,9,96,58,5,No,No,Graduate,66.32331865487689
1803,16,Male,74,10,63,58,7,Yes,No,Graduate,56.73558348620186
1804,18,Female,62,34,64,45,7,No,No,Postgraduate,52.65291094670141
1805,19,Male,72,35,55,84,10,No,Yes,Postgraduate,72.55103439617062
1806,16,Female,100,21,91,58,6,No,Yes,Graduate,62.78206457182581
1807,17,Female,93,15,55,52,10,No,No,Postgraduate,64.15670571374118
1808,17,Female,83,24,45,98,4,Yes,Yes,High School,70.94012841596144
1809,16,Male,99,13,76,65,3,Yes,No,Postgraduate,67.67423413559828
1810,15,Male,91,6,60,61,9,No,Yes,High School,63.980678630542904
1811,16,Female,91,5,43,60,10,No,No,High School,70.64664696557284
1812,19,Female,89,8,73,75,4,No,Yes,Postgraduate,72.74937433954499
1813,15,Male,72,40,67,95,8,No,No,Graduate,78.47043114385112
1814,17,Male,60,29,77,41,1,Yes,Yes,Postgraduate,40.61114329672372
1815,16,Male,93,7,80,86,7,No,No,High School,63.25044147314
1816,18,Male,74,13,67,83,6,No,Yes,High School,71.16745082218762
1817,18,Male,73,26,56,69,1,Yes,Yes,Postgraduate,54.62363959080008
1818,19,Male,88,27,53,66,4,Yes,Yes,High School,68.67777089174449
1819,18,Female,93,16,46,46,5,No,No,Postgraduate,47.956586292272476
1820,16,Male,77,14,61,59,8,Yes,No,Postgraduate,60.19407380890341
1821,16,Female,66,38,90,89,4,Yes,No,Graduate,75.4959529510179
1822,18,Male,88,14,40,70,3,No,Yes,High School,51.151062562557364
1823,16,Male,90,34,68,62,2,No,No,Postgraduate,66.47392529828761
1824,19,Female,84,26,91,52,4,Yes,Yes,High School,62.786102363603305
1825,15,Female,97,10,70,56,10,No,Yes,Postgraduate,69.39030403191956
1826,19,Male,73,6,69,43,4,Yes,Yes,Postgraduate,44.08183551692751
1827,19,Female,67,34,96,96,10,Yes,No,Graduate,83.00693019428758
1828,16,Female,86,6,54,53,5,Yes,Yes,Postgraduate,65.21394841132187
1829,15,Female,61,36,57,59,7,No,No,Graduate,61.040109026493155
1830,16,Female,76,20,74,99,9,No,No,High School,72.09137863055452
1831,17,Male,96,16,89,52,2,Yes,Yes,Graduate,67.97770790039026
1832,16,Female,73,5,69,42,5,Yes,No,Graduate,47.24214236453536
1833,16,Male,84,12,73,65,10,No,Yes,High School,77.8555161956935
1834,16,Male,89,17,81,65,9,Yes,Yes,Graduate,65.22520435808927
1835,15,Male,88,19,50,57,3,Yes,No,Graduate,55.9135420364564
1836,16,Male,79,12,66,71,1,No,Yes,Postgraduate,62.231562478430746
1837,15,Female,80,14,63,53,2,No,Yes,Graduate,47.31590435702928
1838,18,Female,81,9,74,86,6,No,Yes,Postgraduate,67.76580041699648
1839,17,Male,94,23,78,42,5,No,No,Graduate,67.48644621177019
1840,15,Male,96,15,47,40,1,Yes,No,High School,36.62239513834156
1841,18,Male,75,24,90,65,1,No,No,High School,63.93441875277488
1842,15,Male,76,24,57,63,4,No,Yes,Graduate,56.5103675454143
1843,15,Female,75,25,52,88,4,Yes,Yes,Postgraduate,69.35977076781218
1844,17,Male,61,22,84,74,6,Yes,No,Graduate,59.81251357226825
1845,19,Female,63,14,63,53,6,Yes,No,Postgraduate,46.466120686542126
1846,19,Male,80,38,90,42,10,No,No,Graduate,68.38481752535178
1847,15,Male,98,30,62,52,6,Yes,No,High School,62.080417651928954
1848,16,Male,93,34,51,86,1,No,No,High School,62.21757011766968
1849,18,Male,89,13,88,89,10,Yes,Yes,Postgraduate,77.35710145224841
1850,16,Female,65,35,69,53,9,No,No,Graduate,53.760507131179665
1851,16,Female,76,8,70,60,7,Yes,Yes,Postgraduate,59.6252181524844
1852,15,Female,98,10,67,65,7,No,Yes,High School,67.80898354762316
1853,15,Male,84,18,61,42,7,No,Yes,Postgraduate,56.833787787705184
1854,15,Male,64,8,83,90,2,Yes,Yes,Graduate,61.13414122500939
1855,15,Female,64,30,67,79,2,Yes,No,Postgraduate,58.574740391833146
1856,19,Female,79,21,52,43,6,No,Yes,Graduate,47.19003224412623
1857,15,Male,75,23,64,75,7,Yes,No,Graduate,63.8957362551873
1858,19,Male,100,10,83,90,3,No,Yes,High School,71.16949959451591
1859,19,Female,96,33,90,82,4,No,No,Graduate,73.91414684437034
1860,15,Male,99,15,85,40,3,No,No,Graduate,51.786049396856946
1861,17,Male,68,20,46,79,7,Yes,Yes,Graduate,66.56556472534152
1862,18,Female,64,34,84,86,7,No,No,Postgraduate,66.73922173302579
1863,16,Male,61,29,45,72,4,No,Yes,High School,47.8390170268905
1864,19,Female,68,15,63,46,7,No,No,Postgraduate,54.80409283194718
1865,18,Male,95,11,58,92,5,No,Yes,Postgraduate,66.47121581390405
1866,17,Female,81,30,58,91,1,Yes,Yes,High School,65.10720796805303
1867,16,Male,81,26,75,91,10,Yes,No,Postgraduate,82.56326967814773
1868,16,Female,81,29,90,95,4,No,No,Postgraduate,77.40282425894024
1869,19,Female,93,23,48,50,7,Yes,Yes,Graduate,60.44108494873787
1870,15,Female,88,35,87,66,2,Yes,Yes,Postgraduate,68.66648712200666
1871,17,Female,97,30,98,100,2,No,No,High School,70.04993452350958
1872,19,Male,92,40,75,53,1,Yes,Yes,Postgraduate,66.22180428640391
1873,17,Male,77,27,77,61,2,Yes,Yes,Graduate,56.27585179460834
1874,15,Female,66,17,79,55,10,Yes,Yes,Postgraduate,74.29968956032458
1875,15,Male,60,29,98,85,8,Yes,No,High School,79.27399988488945
1876,19,Male,92,6,68,51,8,Yes,Yes,Graduate,61.5635720849528
1877,15,Male,60,6,63,88,8,Yes,Yes,Postgraduate,62.90705314202145
1878,18,Male,83,20,87,85,1,No,No,High School,70.82030807204242
1879,16,Male,63,13,44,49,1,Yes,Yes,High School,29.599405850652904
1880,19,Female,63,32,92,63,10,No,Yes,Postgraduate,70.4988460826724
1881,17,Female,77,17,93,100,4,No,Yes,Postgraduate,80.75711870220185
1882,18,Female,86,39,81,85,6,No,Yes,Graduate,79.97426795012521
1883,19,Female,91,17,94,57,8,Yes,No,Postgraduate,67.01143062563972
1884,15,Male,92,35,84,61,2,Yes,Yes,Graduate,66.62237305560373
1885,15,Male,87,25,100,48,3,No,Yes,Postgraduate,58.366534022636046
1886,15,Female,100,36,65,56,6,No,Yes,High School,66.49266563569181
1887,15,Male,95,38,53,77,10,No,Yes,High School,77.86918809538682
1888,17,Male,65,12,78,79,4,Yes,Yes,High School,62.549125908036594
1889,18,Female,75,6,68,97,2,Yes,No,High School,64.44709362105766
1890,16,Male,93,36,91,52,7,Yes,No,Graduate,78.31893638479804
1891,17,Female,82,32,45,89,4,No,Yes,High School,58.18136877862121
1892,17,Female,83,5,46,76,8,Yes,Yes,Graduate,62.07010513874923
1893,16,Male,72,14,76,45,8,Yes,No,Graduate,54.99826451012885
1894,16,Male,77,8,92,60,7,No,No,Graduate,62.75571801444553
1895,15,Female,72,39,57,90,10,Yes,No,Postgraduate,70.9278119509812
1896,17,Female,96,14,62,75,9,No,Yes,Graduate,73.94701743308849
1897,19,Male,98,15,83,46,4,Yes,Yes,Postgraduate,66.86509604969973
1898,16,Female,76,18,77,75,7,No,Yes,Graduate,72.78507111991203
1899,16,Female,74,16,98,64,10,Yes,Yes,Postgraduate,66.77413459490472
1900,18,Female,77,21,40,50,10,No,Yes,Postgraduate,58.333509767905014
